,blockNumber,erc20CoinTotalSupply,globalDebt,marketPriceEth,marketPriceUsd,redemptionPrice,redemptionRate,timestamp,redemptionPriceActual,redemptionRateActual,activeLiquidations,currentFsmUpdate,currentMedianizerUpdate,debtCeiling,liquidationsStarted,totalAnnualizedStabilityFee,totalCollateral,Eth_price
722,12058650,48515488.28457387,48735992.847504675,0.0016535199370041598,3.0167313786684993,"{'block': '12058568', 'id': '0x6d1a3e83899a0981846c53ae9e9773bd612e214a87394b2c973d650820d1988a-64', 'value': '3.015553846708037313554508135'}",{'hourlyRate': '1.000019603237950754261477736'},1616017134,3.015553846708037,1.0000196032379507,0,{'value': '1836.73673003'},{'value': '1824.43'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,208304.221371599680898362,1836.73673003
723,12058967,48454459.899178095,48675189.56426141,0.0016495287651851456,3.004838384761196,"{'block': '12058878', 'id': '0x57ac8bf7370dc461f49b9dffac074c334ea2f7c7229d4629f46522edfe7248e9-305', 'value': '3.015622682509378268655223826'}",{'hourlyRate': '1.000009424841030907412576705'},1616021294,3.0156226825093784,1.000009424841031,0,{'value': '1833.99'},{'value': '1821.63442565'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,207983.662096478310476638,1833.99
724,12059078,48454459.899178095,48675165.54549041,0.0016495287651851456,3.004838384761196,"{'block': '12058878', 'id': '0x57ac8bf7370dc461f49b9dffac074c334ea2f7c7229d4629f46522edfe7248e9-305', 'value': '3.015622682509378268655223826'}",{'hourlyRate': '1.000009424841030907412576705'},1616022558,3.0156226825093784,1.000009424841031,0,{'value': '1833.99'},{'value': '1821.63442565'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,207983.162096478310476638,1833.99
725,12059482,48451258.51733532,48672052.51301581,0.0016493857434214919,3.001321261874352,"{'block': '12059340', 'id': '0x990a2db4b9e52b4d665a445582da8eafce166229e4da4503ec6a183a2410b1a4-139', 'value': '3.015670170690837642193643586'}",{'hourlyRate': '1.000009424841030907412576705'},1616027992,3.0156701706908375,1.000009424841031,0,{'value': '1821.63442565'},{'value': '1819.66'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,207968.162096478310476638,1821.63442565
726,12059665,48449758.33021029,48670664.44986374,0.001649474139991424,3.0014821135767944,"{'block': '12059624', 'id': '0xed1ef91643a3a0fdafa09d4a75d0ef30720cfe4878618ced1ac0996e098e31b5-283', 'value': '3.015699027133113858840617352'}",{'hourlyRate': '1.000009424841030907412576705'},1616030267,3.0156990271331137,1.000009424841031,0,{'value': '1819.81055196'},{'value': '1819.66'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,207971.162096478310476638,1819.81055196
727,12060044,48427470.1329521,48648581.67534781,0.0016462285743925706,3.00107764071478,"{'block': '12060001', 'id': '0x01616b81184eeda85c786193a7fff7baf0f6bd92f079cc88559e720d166a2951-235', 'value': '3.01574119514217413653800526'}",{'hourlyRate': '1.000006506440060445136381541'},1616035810,3.015741195142174,1.0000065064400605,0,{'value': '1819.66'},{'value': '1823.00179173'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,208169.662096478310476638,1819.66
728,12060186,48493470.1329521,48714694.78961601,0.001641366319179779,3.0271313529351063,"{'block': '12060151', 'id': '0x7172d3b8d5fa0f824c6b6dc4aff63b5c606f88d69019b684ae6b756132437101-176', 'value': '3.015753426011365337488482634'}",{'hourlyRate': '1.000006506440060445136381541'},1616037875,3.0157534260113654,1.0000065064400605,0,{'value': '1823.00179173'},{'value': '1844.27529526'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,208270.662096478310476638,1823.00179173
729,12060398,48527470.1329521,48748766.31126975,0.001641363342482296,3.0126895878594047,"{'block': '12060151', 'id': '0x7172d3b8d5fa0f824c6b6dc4aff63b5c606f88d69019b684ae6b756132437101-176', 'value': '3.015753426011365337488482634'}",{'hourlyRate': '1.000006506440060445136381541'},1616040509,3.0157534260113654,1.0000065064400605,0,{'value': '1823.00179173'},{'value': '1835.48'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,208290.662096478310476638,1823.00179173
730,12060707,48527470.1329521,48748766.31126975,0.0016413406425310646,3.0036041356125724,"{'block': '12060671', 'id': '0xeabfcbe443cb7f4dd8968285706716ed636a35e24c0e0b070c09c4beabefd3a3-56', 'value': '3.015791421599214515845187813'}",{'hourlyRate': '1.000006506440060445136381541'},1616044844,3.0157914215992143,1.0000065064400605,0,{'value': '1835.48'},{'value': '1829.97'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,208317.162096478310476638,1835.48
731,12061017,48526468.16368049,48747939.3655268,0.0016408585453757145,2.9924173206162368,"{'block': '12060976', 'id': '0xe20daa882f05a8b38761aa9f3ae768e973b78f3ef9969c622d24fb6e142833e5-72', 'value': '3.015813174847423668520711981'}",{'hourlyRate': '1.000006506440060445136381541'},1616048907,3.0158131748474237,1.0000065064400605,0,{'value': '1835.48'},{'value': '1823.69'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,208295.202096478310476638,1835.48
732,12061315,48526468.16368049,48747939.3655268,0.001640730338555523,2.993193728544164,"{'block': '12061205', 'id': '0x5582700fc90525be791d1ede5846f130594fc58fc8670c43300dec69aff80544-261', 'value': '3.015822027331934475222172901'}",{'hourlyRate': '0.999998969067391467185624998'},1616053060,3.0158220273319345,0.9999989690673915,0,{'value': '1829.97'},{'value': '1824.30571204'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,208293.202096478310476638,1829.97
733,12061592,48549968.16368049,48771682.60118531,0.0016407067163264693,2.9821321205278277,"{'block': '12061468', 'id': '0x1eef1d28c7c20d589d321f0d39c8d3ac1d2c614d5c5a2280b206eb9eab191ea4-201', 'value': '3.015818855176871270275227001'}",{'hourlyRate': '0.999998969067391467185624998'},1616056691,3.0158188551768714,0.9999989690673915,0,{'value': '1823.69'},{'value': '1817.59'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,208380.202096478310476638,1823.69
734,12061706,48549968.16368049,48771682.60118531,0.0016406927055067366,2.9710354328589164,"{'block': '12061468', 'id': '0x1eef1d28c7c20d589d321f0d39c8d3ac1d2c614d5c5a2280b206eb9eab191ea4-201', 'value': '3.015818855176871270275227001'}",{'hourlyRate': '0.999998969067391467185624998'},1616058024,3.0158188551768714,0.9999989690673915,0,{'value': '1823.69'},{'value': '1810.84210522'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,208380.202096478310476638,1823.69
735,12062003,48548766.72818174,48770483.29527982,0.001640689109519519,2.9797973094211367,"{'block': '12061742', 'id': '0x58146acaa803f5773cb9d69c9db28227a88e72076121d2116597eae3230c78f2-107', 'value': '3.01581577716191616650140811'}",{'hourlyRate': '0.999998969067391467185624998'},1616062148,3.015815777161916,0.9999989690673915,0,{'value': '1824.30571204'},{'value': '1816.18643784'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,208370.202096478310476638,1824.30571204
736,12062273,48462523.2369548,48684455.02697766,0.0016403800650786466,2.9792360270989344,"{'block': '12062240', 'id': '0xb2a5be3602c577c4f3a6de0d0e8fa081e990f53c86b2f1dfc84ae33a68292baa-65', 'value': '3.015810090097094296151188707'}",{'hourlyRate': '1.000000965539572283946754979'},1616065715,3.0158100900970943,1.0000009655395723,0,{'value': '1810.84210522'},{'value': '1816.18643784'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,208058.202096478310476638,1810.84210522
737,12062591,48465523.2369548,48687665.46940696,0.0016404423668117225,2.9380827866710617,"{'block': '12062558', 'id': '0x7a6f6c06120a910fcbb02b42f32a3d59c3532215dcfdb8aeb52d0fbbcef7bfc7-168', 'value': '3.015813465456205673554539972'}",{'hourlyRate': '1.000000965539572283946754979'},1616069926,3.0158134654562057,1.0000009655395723,0,{'value': '1816.18643784'},{'value': '1791.03078908'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,208053.282096478310476638,1816.18643784
738,12062857,48456431.42706832,48678589.84814367,0.0016410875031342973,2.9508689266757884,"{'block': '12062848', 'id': '0xfb225394e55ef21b5cf2e05b0f65cb2d49a60b0b20d56492bb509258eedc4c8c-82', 'value': '3.015816432345790853230968363'}",{'hourlyRate': '1.000000965539572283946754979'},1616073165,3.0158164323457908,1.0000009655395723,0,{'value': '1818.82341687'},{'value': '1798.11796814'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,207958.282096478310476638,1818.82341687
739,12063140,48430119.09094238,48652324.36302978,0.0016416143433311446,2.940344698770713,"{'block': '12063112', 'id': '0x29db5be45c90a6662334f5fa433862b8d70fbbf65b5534a30c1748eda7d1f190-105', 'value': '3.015819335338452747795713644'}",{'hourlyRate': '1.000000965539572283946754979'},1616077076,3.0158193353384526,1.0000009655395723,0,{'value': '1791.03078908'},{'value': '1791.13'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,207858.282096478310476638,1791.03078908
740,12063425,48334077.63454605,48556772.91633592,0.0016548485716224714,2.965993524403158,"{'block': '12063406', 'id': '0x9a670fbb73797d6edff8524bfb73ee69973ec21cccf95db1a46427473799b30b-274', 'value': '3.01582619817262850219020783'}",{'hourlyRate': '1.00001053927532651471279432'},1616080819,3.0158261981726286,1.0000105392753265,0,{'value': '1798.11796814'},{'value': '1792.30509381'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,207493.282096478310476638,1798.11796814
741,12063740,48334077.63454605,48556772.91633592,0.0016560675699367898,3.024405506361836,"{'block': '12063653', 'id': '0x5968b503709c4ed26fcf5a06153691ec0fada7e785e5acd2eb153f2dd42e13bc-211', 'value': '3.015854133306475377919777922'}",{'hourlyRate': '1.00001053927532651471279432'},1616084898,3.0158541333064752,1.0000105392753265,0,{'value': '1791.13'},{'value': '1826.25731055'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,207493.282096478310476638,1791.13
742,12063971,48334077.63454605,48556772.91633592,0.0016560675699367898,3.0051074606010353,"{'block': '12063920', 'id': '0xab92e2cf69e1e3318b6d0ee537133b5294b5ac576d913ac5c80bcc9573c5d2d5-95', 'value': '3.015886412658219986422067425'}",{'hourlyRate': '1.00001053927532651471279432'},1616087976,3.01588641265822,1.0000105392753265,0,{'value': '1792.30509381'},{'value': '1814.60437675'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,207493.282096478310476638,1792.30509381
743,12064188,48334077.63454605,48556776.76880143,0.0016560675699367898,3.0051074606010353,"{'block': '12063920', 'id': '0xab92e2cf69e1e3318b6d0ee537133b5294b5ac576d913ac5c80bcc9573c5d2d5-95', 'value': '3.015886412658219986422067425'}",{'hourlyRate': '1.00001053927532651471279432'},1616090865,3.01588641265822,1.0000105392753265,0,{'value': '1792.30509381'},{'value': '1814.60437675'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,207463.282096478310476638,1792.30509381
744,12064615,48334077.63454605,48556952.3712537,0.0016561196568200811,2.950786267989421,"{'block': '12064545', 'id': '0x8f16d42191f3a490d11493c4a4e53a346e07eed658f06d0c02cc5cd680520935-70', 'value': '3.015954963280864918077396378'}",{'hourlyRate': '1.000011667807053111886567219'},1616096273,3.015954963280865,1.0000116678070532,0,{'value': '1814.60437675'},{'value': '1781.74702283'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,207443.582096478310476638,1814.60437675
745,12064892,48334077.63454605,48556952.3712537,0.0016561152546048685,2.947123340179548,"{'block': '12064794', 'id': '0x70b94a5f3c4a3daf8c6ea33561e3e15b3232d266140b3b8377cbbd78dd7bb10d-224', 'value': '3.015987591828127575966097887'}",{'hourlyRate': '1.000011667807053111886567219'},1616099883,3.0159875918281274,1.0000116678070532,0,{'value': '1812.61109671'},{'value': '1779.54'},57279856.72269153321951764148967282,102,1.019999999999999999972831879,207443.582096478310476638,1812.61109671
746,12065102,48306274.98009809,48541878.48403663,0.0016600081139855158,2.954050839161785,"{'block': '12064999', 'id': '0x551e5db0d1dbd9467d141f38509926dc9be58250f2782e9bae0d90811a6c4686-189', 'value': '3.01601404291071414494866003'}",{'hourlyRate': '1.000011667807053111886567219'},1616102561,3.0160140429107143,1.0000116678070532,0,{'value': '1781.74702283'},{'value': '1779.54'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,207419.132445875074883629,1781.74702283
747,12065421,48306274.98009809,48542056.59681956,0.0016590749096594257,2.965158240145529,"{'block': '12065302', 'id': '0x4f8341e3c5f6d78d23617f0ba2cfa9f06b278eea6f84234d88ef8510b2d8c098-239', 'value': '3.016055528372217273478664789'}",{'hourlyRate': '1.000011667807053111886567219'},1616107068,3.0160555283722172,1.0000116678070532,0,{'value': '1779.54'},{'value': '1787.23590049'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,207419.132445875074883629,1779.54
748,12065631,48306274.98009809,48542167.09562625,0.001659067440209914,2.965144890477205,"{'block': '12065563', 'id': '0xb9ad73f8fdf385b9ea3a53691dc1c101d874ac187ee5db45a5d231a205d665cc-301', 'value': '3.016089477667598547536859763'}",{'hourlyRate': '1.000011667807053111886567219'},1616109817,3.0160894776675984,1.0000116678070532,0,{'value': '1776.58056596'},{'value': '1787.23590049'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,207419.132445875074883629,1776.58056596
749,12066232,48292709.17728749,48528736.31036409,0.0016813385952564577,2.96719169675395,"{'block': '12066112', 'id': '0xb964eb6d33f95e465e100e620b27b91964a1184f1a38bd36ee02b21c59a37d2d-240', 'value': '3.016197619848878242129061863'}",{'hourlyRate': '1.000018693563194772480059946'},1616118002,3.0161976198488785,1.0000186935631947,0,{'value': '1782.59918129'},{'value': '1764.77938776'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,207393.182445875074883629,1782.59918129
750,12066522,48299794.17728749,48536112.445975475,0.001676737199338744,2.959071248083446,"{'block': '12066372', 'id': '0x82ffc73f7932fb1bef1aa99193e119edcb23ebd81b88bf658ffc0fefc472ab87-132', 'value': '3.016251215455039222026058476'}",{'hourlyRate': '1.000018693563194772480059946'},1616121552,3.016251215455039,1.0000186935631947,0,{'value': '1757.35'},{'value': '1764.77938776'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,207358.182445875074883629,1757.35
751,12066651,48329794.17728749,48566179.00211693,0.001674468838664055,2.9866934001673817,"{'block': '12066625', 'id': '0x71acf452d0871722a9f04425c51f2cc010021b8151d0aff037bd8a27d966d79e-258', 'value': '3.016298155463404951075784684'}",{'hourlyRate': '1.000018693563194772480059946'},1616123185,3.0162981554634047,1.0000186935631947,0,{'value': '1757.35'},{'value': '1783.66615801'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,207961.182445875074883629,1757.35
752,12067086,48391394.17728749,48627927.95900975,0.0016741482582222043,2.982780386640271,"{'block': '12066944', 'id': '0x0d96a865894625f10a0745756667d8db04cd3e0349717742619a7b9a5a0e74c0-165', 'value': '3.016368121224487398596848952'}",{'hourlyRate': '1.000021523918075167311726287'},1616129108,3.0163681212244873,1.0000215239180752,0,{'value': '1783.66615801'},{'value': '1781.67039388'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,208268.682445875074883629,1783.66615801
753,12067190,48391394.17728749,48627984.54179999,0.0016741415636946286,2.9900540855223023,"{'block': '12066944', 'id': '0x0d96a865894625f10a0745756667d8db04cd3e0349717742619a7b9a5a0e74c0-165', 'value': '3.016368121224487398596848952'}",{'hourlyRate': '1.000021523918075167311726287'},1616130525,3.0163681212244873,1.0000215239180752,0,{'value': '1783.66615801'},{'value': '1786.02225186'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,208268.682445875074883629,1783.66615801
754,12067706,48392394.17728749,48629084.65795114,0.0016629956229583132,2.988792966922071,"{'block': '12067484', 'id': '0x3c8e1173fc62e5647dc6c3f4e27bd0007d4edb885ff494f776cae07f4cce873d-293', 'value': '3.016497916637429215432495741'}",{'hourlyRate': '1.000021523918075167311726287'},1616137113,3.0164979166374293,1.0000215239180752,0,{'value': '1786.02225186'},{'value': '1797.23441581'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,208268.682445875074883629,1786.02225186
755,12068015,48391590.93721617,48628282.881045096,0.0016630180715322333,2.984722659911906,"{'block': '12067935', 'id': '0x022b60ab8e955860e27ef8446fe8d5194be177a7ecf3be2a95efc31e52438875-226', 'value': '3.016606687943636813881650023'}",{'hourlyRate': '1.000016723601305689794929827'},1616141263,3.0166066879436366,1.0000167236013058,0,{'value': '1793.36630282'},{'value': '1794.76261323'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,208264.672445875074883629,1793.36630282
756,12068268,48384264.99057245,48621308.548214346,0.001659997858254496,3.0099708115853625,"{'block': '12068029', 'id': '0xcd4a65c8d3f0c3548b95ec60911c1e5eb1c8519cf007f45122bfa21d9c1385e1-157', 'value': '3.016623139676304584137320146'}",{'hourlyRate': '1.000016723601305689794929827'},1616144929,3.016623139676305,1.0000167236013058,0,{'value': '1797.23441581'},{'value': '1813.23776812'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,208184.672445875074883629,1797.23441581
757,12068800,48719264.99057245,48956325.257014565,0.0016599152784895158,3.0046817906263334,"{'block': '12068552', 'id': '0xd180210bdbc4c053678c930aa94d9f5ec55b8302af45268e98cdc913466af267-141', 'value': '3.016724612695621180741949987'}",{'hourlyRate': '1.000016723601305689794929827'},1616152086,3.0167246126956213,1.0000167236013058,0,{'value': '1813.23776812'},{'value': '1810.14165576'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,209206.672445875074883629,1813.23776812
758,12069122,48719264.99057245,48956325.257014565,0.001659852967391588,3.0282007881429225,"{'block': '12069087', 'id': '0x53bdf5be0b9d9c12bec1de256bc7d65d9edbb869675f6749934c2f6f93931462-165', 'value': '3.016824999850569258558255983'}",{'hourlyRate': '1.000016597352590194181863306'},1616156309,3.016824999850569,1.0000165973525903,0,{'value': '1810.14165576'},{'value': '1824.37893454'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,209206.672445875074883629,1810.14165576
759,12069356,48719264.99057245,48956602.15344987,0.001659852967391588,3.0282007881429225,"{'block': '12069087', 'id': '0x53bdf5be0b9d9c12bec1de256bc7d65d9edbb869675f6749934c2f6f93931462-165', 'value': '3.016824999850569258558255983'}",{'hourlyRate': '1.000016597352590194181863306'},1616159282,3.016824999850569,1.0000165973525903,0,{'value': '1810.14165576'},{'value': '1824.37893454'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,209206.672445875074883629,1810.14165576
760,12069673,48723401.99057245,48961011.803873524,0.0016598037663044089,3.011527923784583,"{'block': '12069662', 'id': '0xae7e0b4caa6ce90f8c7a045efb35ff19f35864ce44211ffba547eb01f011cd2c-333', 'value': '3.016924934662433466557500004'}",{'hourlyRate': '1.000016597352590194181863306'},1616163107,3.0169249346624336,1.0000165973525903,0,{'value': '1824.37893454'},{'value': '1814.38793243'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,209230.672445875074883629,1824.37893454
761,12069924,48729901.82263458,48967602.46671127,0.0016594419983858657,3.0006016545325704,"{'block': '12069662', 'id': '0xae7e0b4caa6ce90f8c7a045efb35ff19f35864ce44211ffba547eb01f011cd2c-333', 'value': '3.016924934662433466557500004'}",{'hourlyRate': '1.000016597352590194181863306'},1616166475,3.0169249346624336,1.0000165973525903,0,{'value': '1824.37893454'},{'value': '1808.19917626'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,209227.672445875074883629,1824.37893454
762,12070253,48739101.82263458,48976845.51276995,0.0016575051638039867,3.021410296853591,"{'block': '12070217', 'id': '0x32934bb981324af7b7d2da75e2b5808de8bc3e59a46ffea8fc0648d4a836a7c1-277', 'value': '3.017025260097561890418995967'}",{'hourlyRate': '1.000011391623895172633066789'},1616170694,3.017025260097562,1.000011391623895,0,{'value': '1808.19917626'},{'value': '1822.86629498'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,209252.672445875074883629,1808.19917626
763,12070443,48739101.82263458,48976945.98453759,0.0016476399938890785,3.0034274111214545,"{'block': '12070217', 'id': '0x32934bb981324af7b7d2da75e2b5808de8bc3e59a46ffea8fc0648d4a836a7c1-277', 'value': '3.017025260097561890418995967'}",{'hourlyRate': '1.000011391623895172633066789'},1616173253,3.017025260097562,1.000011391623895,0,{'value': '1808.19917626'},{'value': '1822.86629498'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,209377.672445875074883629,1808.19917626
764,12070822,48785980.82263458,49024002.6063007,0.0016470878827341382,2.991407826913901,"{'block': '12070764', 'id': '0x613f4b0d88325ea9a6d570960afa6ec4dd79658d9d4d45e9008b02eceafcee3a-282', 'value': '3.017095525652636713995426521'}",{'hourlyRate': '1.000011391623895172633066789'},1616178125,3.017095525652637,1.000011391623895,0,{'value': '1822.86629498'},{'value': '1816.17985189'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,209384.672445875074883629,1822.86629498
765,12071132,48752601.756065816,48990736.49181225,0.0016433380056534005,2.9845973757128013,"{'block': '12071032', 'id': '0xa857d151078ff4a857600ff75449a975053cf44cce5b45df4dfc708e66da3f40-225', 'value': '3.017129198326765982689240015'}",{'hourlyRate': '1.000011391623895172633066789'},1616182575,3.017129198326766,1.000011391623895,0,{'value': '1822.36139854'},{'value': '1816.17985189'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,209264.972445875074883629,1822.36139854
766,12071432,48753901.756065816,48992128.54354597,0.0016429807641358371,2.9950637314698225,"{'block': '12071324', 'id': '0x745a53cdb977bf5dbf7320a4f738e1a345cd8c6dee9e68ee05278f14627d73d1-298', 'value': '3.017169019827870499916436627'}",{'hourlyRate': '1.000005834869750895593564086'},1616186871,3.0171690198278704,1.000005834869751,0,{'value': '1816.17985189'},{'value': '1822.94509884'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,209264.972445875074883629,1816.17985189
767,12071700,48753901.756065816,48992128.54354597,0.0016429721699772087,2.996919727875753,"{'block': '12071527', 'id': '0xd9c40d1566482f823f9ed13cde7209d102bfe4beb23f5778a7af34b1c47a84f1-125', 'value': '3.017183470417336609469471874'}",{'hourlyRate': '1.000005834869750895593564086'},1616190722,3.017183470417337,1.000005834869751,0,{'value': '1823.96644445'},{'value': '1824.08429226'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,209264.972445875074883629,1823.96644445
768,12071806,48747901.69637293,48986276.95068023,0.0016429721699772087,2.996919727875753,"{'block': '12071793', 'id': '0xad2388bf6fbdb7a5046f3d7dce90c4e4ac80cfb0478e5b6db5069b89f4d3b7de-170', 'value': '3.017201681681786083010064341'}",{'hourlyRate': '1.000005834869750895593564086'},1616192079,3.017201681681786,1.000005834869751,0,{'value': '1822.94509884'},{'value': '1824.08429226'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,209310.972445875074883629,1822.94509884
769,12072047,48762898.98395115,49001508.58917763,0.0016429721699772087,3.0022523353644526,"{'block': '12071793', 'id': '0xad2388bf6fbdb7a5046f3d7dce90c4e4ac80cfb0478e5b6db5069b89f4d3b7de-170', 'value': '3.017201681681786083010064341'}",{'hourlyRate': '1.000005834869750895593564086'},1616195125,3.017201681681786,1.000005834869751,0,{'value': '1822.94509884'},{'value': '1827.33'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,209321.472445875074883629,1822.94509884
770,12072447,48755174.45945292,48993944.446566455,0.0016426751157761698,2.9753988406543455,"{'block': '12072348', 'id': '0xb456b3b7743b0b62476317d89d2207757e36a1e6f034e839f08fd576424c48b1-230', 'value': '3.017236339136648279962184281'}",{'hourlyRate': '1.000005834869750895593564086'},1616200169,3.017236339136648,1.000005834869751,0,{'value': '1827.33'},{'value': '1811.31302963'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,209301.972445875074883629,1827.33
771,12072683,48763299.45945292,49002129.536760524,0.0016416571400817662,2.9820347624978942,"{'block': '12072613', 'id': '0xc6b4042f4de963a08ad5f760c4937308815a2cafef8a5475c84b8bb0acda2277-200', 'value': '3.017253953725804933210585016'}",{'hourlyRate': '1.000005890187312546738066674'},1616203492,3.0172539537258047,1.0000058901873126,0,{'value': '1811.31302963'},{'value': '1816.47841665'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,209302.072445875074883629,1811.31302963
772,12073011,48762348.1619172,49001222.09041886,0.0016416571400817662,3.010930527481166,"{'block': '12072887', 'id': '0x0369969427f0766f0e14310c1caa9d4bc86adbf5cb9f17edc81864581cfe56da-422', 'value': '3.017271686422888164166224396'}",{'hourlyRate': '1.000005890187312546738066674'},1616207994,3.0172716864228883,1.0000058901873126,0,{'value': '1816.47841665'},{'value': '1834.08'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,209292.072445875074883629,1816.47841665
773,12073288,48246054.097013354,48485048.65062024,0.001641610763437056,3.0108454690046353,"{'block': '12073166', 'id': '0x8bf59a1113c54d340dae2a74aa280ec7cadfcc9a43b8776f621d3a986c665758-148', 'value': '3.017289404413898634298849443'}",{'hourlyRate': '1.000005890187312546738066674'},1616211539,3.0172894044138987,1.0000058901873126,0,{'value': '1825.07'},{'value': '1834.08'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,207657.072445875074883629,1825.07
774,12073668,48249254.097013354,48488365.063265905,0.0016415040422647024,3.007055751921856,"{'block': '12073631', 'id': '0x19d18997716a60da88af11a42fdf51021513d0a41ccb55b4de113a8187e2d2d4-52', 'value': '3.017318956022973809143535502'}",{'hourlyRate': '1.000004359607280576850240532'},1616216277,3.0173189560229736,1.0000043596072805,0,{'value': '1834.08'},{'value': '1831.89055555'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,207657.072445875074883629,1834.08
775,12073997,48249254.097013354,48488365.063265905,0.0016416270387344869,2.995181364711846,"{'block': '12073731', 'id': '0x9f5720f7bcb069d04c77d8065fd21dc0e3121bfc86c31c1125fbfa19a81b4409-30', 'value': '3.017323406563412728340885867'}",{'hourlyRate': '1.000004359607280576850240532'},1616220485,3.017323406563413,1.0000043596072805,0,{'value': '1830.2'},{'value': '1824.52'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,207657.072445875074883629,1830.2
776,12074399,48249254.097013354,48488765.06657689,0.0016415757942596955,2.995506237523103,"{'block': '12074276', 'id': '0x8f49b085562a403a00f274d0500bb031bc1b8bb9a2570b4ff6047366573a061c-237', 'value': '3.017349740889003330207083998'}",{'hourlyRate': '1.000004359607280576850240532'},1616225815,3.0173497408890033,1.0000043596072805,0,{'value': '1824.52'},{'value': '1824.7748584'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,207666.072445875074883629,1824.52
777,12074809,48251254.097013354,48490801.61776957,0.0016409125452235764,3.0024348149256634,"{'block': '12074778', 'id': '0xfcf22bf456b5c791af4a1a10460f9d20a438f160ad2d93b288a80e790cda1c75-304', 'value': '3.017374116879325346127974357'}",{'hourlyRate': '1.000004926086894084888386627'},1616231302,3.0173741168793256,1.0000049260868942,0,{'value': '1824.7748584'},{'value': '1829.73481656'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,207666.072445875074883629,1824.7748584
778,12075100,48251254.097013354,48490801.61776957,0.0016396779498039492,3.003830562812925,"{'block': '12075080', 'id': '0x6d4a0095b6c7874c9c78ef41b984149227f4ac0aa3c7415a9cacdcabf7533654-170', 'value': '3.017391718159573890876720631'}",{'hourlyRate': '1.000004926086894084888386627'},1616235508,3.017391718159574,1.0000049260868942,0,{'value': '1829.73481656'},{'value': '1831.96374823'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,207666.072445875074883629,1829.73481656
779,12075322,48366054.937686734,48605949.32533881,0.0016396779498039492,3.0087273919139856,"{'block': '12075080', 'id': '0x6d4a0095b6c7874c9c78ef41b984149227f4ac0aa3c7415a9cacdcabf7533654-170', 'value': '3.017391718159573890876720631'}",{'hourlyRate': '1.000004926086894084888386627'},1616238382,3.017391718159574,1.0000049260868942,0,{'value': '1829.73481656'},{'value': '1834.95020609'},57279856.72269153321951764148967282,103,1.019999999999999999972831879,208134.572445875074883629,1829.73481656
